Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery,Total
t219,-0.0,-0.0,8103.30221915,-0.0,-0.0,4078.882237119173,0.0,-0.0,0.0,12182.184456269173
t220,-0.0,-0.0,8100.30221915,-0.0,-0.0,2781.3292335443216,0.0,-0.0,0.0,10881.631452694322
t221,-0.0,-0.0,8163.302219150001,-0.0,-0.0,4319.010808449803,0.0,-0.0,0.0,12482.313027599805
t222,-0.0,-0.0,8370.30221915,-0.0,-0.0,3871.046746836555,0.0,-0.0,0.0,12241.348965986555
t223,-0.0,-0.0,8761.302219150002,-0.0,-0.0,5388.307694,68.60991315000042,-0.0,0.0,14218.219826300001
t224,-0.0,-0.0,8971.30221915,-0.0,-0.0,5488.307693999999,801.6099131499992,-0.0,0.0,15261.2198263
t225,-0.0,696.2426539245594,8982.30221915,-0.0,-0.0,5493.307693999999,144.36725922543957,-0.0,0.0,15316.219826299997
t226,-0.0,1396.5592847591513,8997.30221915,-0.0,-0.0,4988.395179193476,0.0,-0.0,0.0,15382.256683102627
t227,-0.0,1851.6225056097849,8998.30221915,-0.0,-0.0,5371.684607422005,0.0,0.0,0.0,16221.60933218179
t228,-0.0,2127.83814010999,8969.30221915,-0.0,-0.0,4127.6163524485955,0.0,0.0,-0.0,15224.756711708585
t229,-0.0,2432.571612980423,8919.302219150002,-0.0,-0.0,3614.360697547218,0.0,0.0,-0.0,14966.234529677644
t230,-0.0,2484.311119737837,8893.30221915,-0.0,-0.0,3458.8276663057377,0.0,0.0,-0.0,14836.441005193574
t231,-0.0,2108.690448632837,8866.30221915,-0.0,-0.0,5018.392712694872,0.0,-0.0,-0.0,15993.38538047771
t232,-0.0,1427.1141115843952,8886.302219150002,-0.0,-0.0,4509.5523481038235,0.0,-0.0,-0.0,14822.96867883822
t233,444.3339046499662,450.1744485585945,9080.30221915,-0.0,-0.0,5540.307693999999,289.1015599414381,-0.0,-0.0,15804.2198263
t234,694.2717260155722,-0.0,9299.30221915,-0.0,-0.0,5644.307694,1259.338187134428,-0.0,-0.0,16897.2198263
t235,694.2717260155722,-0.0,9275.30221915,-0.0,-0.0,5633.307694,1172.3381871344284,-0.0,-0.0,16775.2198263
t236,633.9606251099702,-0.0,9192.30221915,-0.0,-0.0,5594.307693999999,942.6492880400293,-0.0,-0.0,16363.2198263
t237,694.2717260155722,-0.0,9070.30221915,-0.0,-0.0,5535.307694,454.3381871344283,-0.0,-0.0,15754.2198263
t238,324.9191677752878,-0.0,8863.30221915,-0.0,-0.0,5437.307693999999,100.69074537471195,-0.0,-0.0,14726.2198263
t239,-0.0,-0.0,8591.30221915,-0.0,-0.0,5306.307693999999,0.0,-0.0,-0.0,13897.60991315
t240,-0.0,-0.0,8354.302219150002,-0.0,-0.0,5094.3294207712115,0.0,-0.0,-0.0,13448.631639921214
t241,-0.0,-0.0,8205.30221915,-0.0,-0.0,3202.554233372924,0.0,-0.0,-0.0,11407.856452522925
t242,-0.0,-0.0,8129.30221915,-0.0,-0.0,3750.4176327672903,0.0,-0.0,-0.0,11879.71985191729
t243,-0.0,-0.0,8094.30221915,-0.0,-0.0,4042.2669211997036,0.0,-0.0,0.0,12136.569140349704
t244,-0.0,-0.0,8104.302219150002,-0.0,-0.0,2797.607118153113,0.0,-0.0,0.0,10901.909337303116
t245,-0.0,-0.0,8172.302219150001,-0.0,-0.0,3072.331156502585,0.0,-0.0,0.0,11244.633375652586
t246,-0.0,-0.0,8395.30221915,-0.0,-0.0,3977.872845694332,0.0,-0.0,0.0,12373.175064844332
t247,-0.0,-0.0,8790.302219150002,-0.0,-0.0,5402.307693999999,166.6099131499994,-0.0,0.0,14359.219826300001
t248,-0.0,-0.0,8998.30221915,-0.0,-0.0,5501.307693999999,897.6099131499993,-0.0,0.0,15397.2198263
t249,-0.0,775.6852036701938,8998.30221915,-0.0,-0.0,5501.307693999999,122.92470947980672,0.0,0.0,15398.2198263
t250,-0.0,1628.7759686310053,8980.30221915,-0.0,-0.0,4682.378315401598,0.0,0.0,0.0,15291.456503182604
t251,-0.0,2042.284624999307,8969.30221915,-0.0,-0.0,5487.307694,0.0,0.0,0.0,16498.894538149307
t252,-0.0,2233.354142079833,8945.30221915,-0.0,-0.0,3923.358515088859,0.0,0.0,0.0,15102.014876318693
t253,-0.0,2228.872767478797,8902.30221915,-0.0,-0.0,3756.99120275608,0.0,0.0,0.0,14888.166189384878
t254,-0.0,2296.9081818763398,8886.302219150002,-0.0,-0.0,4902.749091809235,0.0,0.0,0.0,16085.959492835578
t255,-0.0,2013.3593889380759,8857.30221915,-0.0,-0.0,3793.646158632239,0.0,0.0,0.0,14664.307766720314
t256,-0.0,1458.4837337916456,8877.302219150002,-0.0,-0.0,4439.905059661917,0.0,0.0,0.0,14775.691012603565
t257,410.84230853193554,503.9509437710239,9067.30221915,-0.0,-0.0,5534.307694,225.81666084704017,0.0,0.0,15742.219826300001
t258,697.2717260155723,-0.0,9301.30221915,-0.0,-0.0,5645.307693999999,1259.338187134428,0.0,0.0,16903.2198263
t259,697.2717260155723,-0.0,9288.30221915,-0.0,-0.0,5639.307693999999,1215.3381871344275,0.0,0.0,16840.2198263
t260,697.2717260155723,-0.0,9206.30221915,-0.0,-0.0,5599.307694,926.3381871344278,0.0,0.0,16429.2198263
t261,697.2717260155723,-0.0,9080.30221915,-0.0,-0.0,5540.307693999999,487.33818713442776,0.0,0.0,15805.2198263
t262,326.32316777528786,-0.0,8865.30221915,-0.0,-0.0,5437.307693999999,104.28674537471267,0.0,0.0,14733.219826300001
t263,-0.0,-0.0,8585.30221915,-0.0,-0.0,5304.307693999999,0.0,0.0,0.0,13889.60991315
t264,-0.0,-0.0,8338.30221915,-0.0,-0.0,4180.211121174131,0.0,0.0,0.0,12518.51334032413
t265,-0.0,-0.0,8175.3022191499995,-0.0,-0.0,3086.5693433101205,0.0,-0.0,0.0,11261.871562460121
t266,-0.0,-0.0,8086.302219150001,-0.0,-0.0,2737.969846956,0.0,-0.0,0.0,10824.272066106001
t267,0.0,-0.0,8044.302219150001,-0.0,-0.0,3837.7536657885425,0.0,-0.0,0.0,11882.055884938543
t268,-0.0,-0.0,8043.302219150002,-0.0,-0.0,3833.6941190866587,0.0,0.0,0.0,11876.99633823666
t269,-0.0,-0.0,8108.302219150001,-0.0,-0.0,2814.904851662534,0.0,0.0,-0.0,10923.207070812536
t270,-0.0,-0.0,8312.30221915,-0.0,-0.0,4926.431481279518,0.0,0.0,-0.0,13238.733700429519
t271,-0.0,-0.0,8680.30221915,-0.0,-0.0,5349.307694,0.0,0.0,-0.0,14029.609913150001
t272,577.4284880465826,-0.0,8934.30221915,-0.0,-0.0,5470.307694,95.18142510341698,0.0,-0.0,15077.219826300001
t273,902.2320125727854,-0.0,9004.30221915,-0.0,-0.0,5503.307694,17.377900577214113,0.0,-0.0,15427.219826300001
t274,902.2320125727854,10.592339966084577,9055.30221915,-0.0,-0.0,5528.307693999999,181.78556061113028,0.0,-0.0,15678.2198263
t275,902.2320125727854,243.62381921994526,9098.302219150002,-0.0,-0.0,5548.307694,102.7540813572696,0.0,-0.0,15895.219826300003
t276,861.8793260516004,425.7305870983993,9109.30221915,-0.0,-0.0,5554.307693999999,0.0,0.0,-0.0,15951.2198263
t277,902.2320125727854,209.80981086667524,9097.30221915,-0.0,-0.0,5548.307694,131.5680897105387,0.0,-0.0,15889.219826300001
t278,902.2320125727854,273.36385066318275,9083.30221915,-0.0,-0.0,5541.307693999999,19.01404991403166,0.0,-0.0,15819.219826300001
t279,422.2445818840636,796.8698836023627,9041.30221915,-0.0,-0.0,5521.307694,0.0,0.0,-0.0,15781.724378636427
t280,422.2445818840636,632.6886141280519,9034.302219150002,-0.0,-0.0,5518.307694,0.0,0.0,0.0,15607.543109162118
t281,902.2320125727854,145.44097568816133,9182.30221915,-0.0,-0.0,5589.307693999999,491.9369248890537,0.0,0.0,16311.219826300001
t282,902.2320125727854,-0.0,9349.30221915,-0.0,-0.0,5669.307693999999,1224.3779005772149,0.0,0.0,17145.2198263
t283,902.2320125727854,-0.0,9314.30221915,-0.0,-0.0,5652.307693999999,1103.3779005772144,0.0,0.0,16972.2198263
t284,902.2320125727854,-0.0,9214.30221915,-0.0,-0.0,5604.307693999999,752.3779005772135,0.0,0.0,16473.2198263
t285,902.2320125727854,-0.0,9076.302219150002,-0.0,-0.0,5538.307694,270.37790057721423,0.0,-0.0,15787.219826300001
t286,399.60991314999995,-0.0,8856.30221915,-0.0,-0.0,5432.307693999999,0.0,0.0,-0.0,14688.2198263
t287,-0.0,-0.0,8578.30221915,-0.0,-0.0,5300.307694,0.0,0.0,-0.0,13878.609913150001
t288,-0.0,-0.0,8336.30221915,-0.0,-0.0,3980.654299863138,0.0,0.0,-0.0,12316.956519013138
t289,-0.0,-0.0,8167.30221915,-0.0,-0.0,3050.954027390652,0.0,0.0,-0.0,11218.256246540652
t290,-0.0,-0.0,8081.30221915,-0.0,-0.0,3990.3737206714427,0.0,0.0,-0.0,12071.675939821444
t291,-0.0,-0.0,8041.302219150001,-0.0,-0.0,2737.969846956,0.0,0.0,-0.0,10779.272066106001
t292,-0.0,-0.0,8034.3022191499995,-0.0,-0.0,2737.969846956,0.0,0.0,-0.0,10772.272066106
t293,-0.0,-0.0,8090.30221915,-0.0,-0.0,4023.949338789656,0.0,0.0,-0.0,12114.251557939657
t294,-0.0,-0.0,8283.30221915,-0.0,-0.0,3520.0126810456336,0.0,0.0,-0.0,11803.314900195634
t295,-0.0,-0.0,8649.30221915,-0.0,-0.0,5004.498669452024,0.0,0.0,-0.0,13653.800888602025
t296,-0.0,-0.0,8889.30221915,-0.0,-0.0,5448.307693999999,515.6099131499996,0.0,-0.0,14853.2198263
t297,-0.0,16.70330533113337,8936.30221915,-0.0,-0.0,5471.307694,661.9066078188664,0.0,-0.0,15086.2198263
t298,-0.0,327.9551412576186,8948.30221915,-0.0,-0.0,5477.307693999999,395.6547718923812,0.0,-0.0,15149.2198263
t299,-0.0,1168.8239754883327,8952.30221915,-0.0,-0.0,5039.534506588903,0.0,-0.0,-0.0,15160.660701227236
t300,-0.0,1681.330270770425,8939.30221915,-0.0,-0.0,4463.942475351629,0.0,-0.0,-0.0,15084.574965272053
t301,-0.0,2135.1712985480485,8912.302219150002,-0.0,-0.0,3890.187707652432,0.0,-0.0,-0.0,14937.661225350483
t302,-0.0,2335.203564830646,8900.30221915,-0.0,-0.0,4921.686032635558,0.0,-0.0,-0.0,16157.191816616205
t303,-0.0,1932.2872484284285,8889.30221915,-0.0,-0.0,5286.825687838962,0.0,-0.0,-0.0,16108.415155417391
t304,-0.0,1242.5629575599212,8931.30221915,-0.0,-0.0,5469.307693999999,0.0,-0.0,-0.0,15643.172870709921
t305,473.30525846537614,398.43494180118137,9118.30221915,-0.0,-0.0,5558.307694,444.86971288344216,-0.0,-0.0,15993.2198263
t306,739.5394663521502,-0.0,9305.30221915,-0.0,-0.0,5647.307694,1231.0704467978494,-0.0,-0.0,16923.2198263
t307,739.5394663521502,-0.0,9274.30221915,-0.0,-0.0,5633.307694,1124.07044679785,0.0,-0.0,16771.2198263
t308,739.5394663521502,-0.0,9189.30221915,-0.0,-0.0,5592.307693999999,825.070446797849,0.0,-0.0,16346.219826299997
t309,739.5394663521502,-0.0,9081.30221915,-0.0,-0.0,5540.307693999999,446.07044679784934,0.0,0.0,15807.219826299997
t310,473.30525846537614,-0.0,8919.302219150002,-0.0,-0.0,5463.307693999999,147.3046546846239,-0.0,0.0,15003.219826300001
t311,0.0,-0.0,8702.30221915,-0.0,-0.0,5360.307693999999,0.0,-0.0,0.0,14062.60991315
t312,-0.0,-0.0,8486.30221915,-0.0,-0.0,5256.307694,0.0,-0.0,0.0,13742.609913150001
t313,-0.0,-0.0,8318.30221915,-0.0,-0.0,3663.4739447235074,0.0,-0.0,0.0,11981.776163873508
t314,-0.0,-0.0,8220.302219150002,-0.0,-0.0,3264.6260740068387,0.0,-0.0,0.0,11484.928293156841
t315,-0.0,-0.0,8165.302219150002,-0.0,-0.0,4325.110052952944,0.0,-0.0,0.0,12490.412272102945
t316,-0.0,-0.0,8147.302219150001,-0.0,-0.0,2970.584453247318,0.0,-0.0,0.0,11117.886672397319
t317,-0.0,-0.0,8170.30221915,-0.0,-0.0,3627.511084484331,0.0,-0.0,0.0,11797.813303634332
t318,-0.0,-0.0,8249.302219150002,-0.0,-0.0,3381.6308129702684,0.0,-0.0,0.0,11630.93303212027
t319,-0.0,-0.0,8395.30221915,-0.0,-0.0,3975.8331478930777,0.0,0.0,0.0,12371.135367043078
t320,-0.0,-0.0,8543.302219150002,-0.0,-0.0,4573.095029517769,0.0,0.0,0.0,13116.39724866777
t321,-0.0,770.7964313781547,8710.30221915,-0.0,-0.0,5363.307693999999,0.0,0.0,0.0,14844.406344528154
t322,-0.0,1551.3704073403876,8841.30221915,-0.0,-0.0,4199.673726281106,0.0,0.0,0.0,14592.346352771494
t323,-0.0,2059.3953280214437,8896.30221915,-0.0,-0.0,3906.4157561547277,0.0,0.0,0.0,14862.11330332617
t324,-0.0,2468.0152120977064,8878.30221915,-0.0,-0.0,3413.395038063974,0.0,0.0,0.0,14759.71246931168
t325,-0.0,2697.380112132538,8831.30221915,-0.0,-0.0,2991.2222772177965,0.0,0.0,0.0,14519.904608500336
t326,-0.0,2673.751046054349,8777.30221915,-0.0,-0.0,2794.549063161179,0.0,0.0,0.0,14245.602328365529
t327,-0.0,2323.796429482555,8751.30221915,-0.0,-0.0,4331.998158753048,0.0,0.0,0.0,15407.096807385606
t328,-0.0,1633.257343232041,8774.30221915,-0.0,-0.0,3844.4969330886192,0.0,0.0,0.0,14252.05649547066
t329,104.47311964784909,715.7977430927153,8959.30221915,-0.0,-0.0,5423.482389050267,0.0,0.0,0.0,15203.055470940832
t330,386.27172601557237,-0.0,9212.30221915,-0.0,-0.0,5603.307694,1259.338187134428,0.0,0.0,16461.219826300003
t331,440.3103224495676,-0.0,9211.30221915,-0.0,-0.0,5603.307694,1202.2995907004326,0.0,0.0,16457.219826300003
t332,440.3103224495676,-0.0,9137.302219150002,-0.0,-0.0,5568.307693999999,945.299590700433,0.0,0.0,16091.219826300003
t333,440.3103224495676,-0.0,9037.302219150002,-0.0,-0.0,5519.307694,592.2995907004315,0.0,0.0,15589.219826300001
t334,383.3907176262718,-0.0,8914.30221915,-0.0,-0.0,5461.307693999999,219.21919552372754,0.0,0.0,14978.219826299997
t335,101.59211125854856,-0.0,8768.30221915,-0.0,-0.0,5391.307694,0.0,0.0,0.0,14261.20202440855
t336,-0.0,-0.0,8598.302219150002,-0.0,-0.0,5310.307693999999,0.0,0.0,0.0,13908.609913150001
t337,-0.0,-0.0,8438.302219150002,-0.0,-0.0,5234.307694,0.0,0.0,0.0,13672.609913150001
t338,-0.0,-0.0,8342.302219150002,-0.0,-0.0,5046.495766944836,0.0,0.0,0.0,13388.797986094838
t339,-0.0,-0.0,8304.30221915,-0.0,-0.0,3604.461650791478,0.0,0.0,0.0,11908.763869941478
t340,-0.0,-0.0,8299.30221915,-0.0,-0.0,3586.1440683814294,0.0,-0.0,0.0,11885.44628753143
t341,-0.0,-0.0,8325.30221915,-0.0,-0.0,4599.186492686356,0.0,-0.0,0.0,12924.488711836357
t342,-0.0,-0.0,8392.30221915,-0.0,-0.0,3962.6148099861684,0.0,-0.0,0.0,12354.91702913617
t343,-0.0,-0.0,8507.30221915,-0.0,-0.0,4427.594068038637,0.0,-0.0,0.0,12934.896287188636
t344,-0.0,-0.0,8630.302219150002,-0.0,-0.0,4930.208490911202,0.0,-0.0,0.0,13560.510710061204
t345,-0.0,980.1988445538267,8806.30221915,-0.0,-0.0,4638.721152981098,0.0,-0.0,0.0,14425.222216684924
t346,-0.0,1911.1025684962597,8937.30221915,-0.0,-0.0,4222.490356717391,0.0,-0.0,0.0,15070.89514436365
t347,-0.0,2571.494225612533,9009.30221915,-0.0,-0.0,5124.327239849644,0.0,-0.0,0.0,16705.123684612176
t348,-0.0,2885.597845376041,9033.30221915,-0.0,-0.0,3617.3216505353557,0.0,-0.0,0.0,15536.221715061398
t349,-0.0,2930.4115913863984,9031.302219150002,-0.0,-0.0,3561.4397608280165,0.0,-0.0,0.0,15523.153571364417
t350,-0.0,2877.0424938649726,9000.30221915,-0.0,-0.0,3488.68479719367,0.0,-0.0,0.0,15366.029510208642
t351,-0.0,2496.125652776931,8981.30221915,-0.0,-0.0,3800.852391366561,0.0,-0.0,0.0,15278.280263293493
t352,-0.0,1795.4016242513358,9005.302219150002,-0.0,-0.0,4614.192026956044,0.0,-0.0,0.0,15414.89587035738
t353,810.740291890549,807.8696212594506,9204.30221915,-0.0,-0.0,5599.307694,-0.0,-0.0,-0.0,16422.2198263
t354,1284.271726015572,-0.0,9464.30221915,-0.0,-0.0,5723.307694,1244.3381871344275,-0.0,-0.0,17716.2198263
t355,1284.271726015572,-0.0,9468.30221915,-0.0,-0.0,5725.307693999999,1259.338187134428,0.0,-0.0,17737.2198263
t356,1284.271726015572,-0.0,9370.30221915,-0.0,-0.0,5679.307693999999,915.3381871344268,0.0,-0.0,17249.2198263
t357,1284.271726015572,-0.0,9272.30221915,-0.0,-0.0,5631.307694,571.3381871344274,0.0,-0.0,16759.2198263
t358,1097.9913903625586,-0.0,9106.30221915,-0.0,-0.0,5552.307693999999,175.61852278744175,0.0,-0.0,15932.2198263
t359,578.6099131500002,-0.0,8907.30221915,-0.0,-0.0,5457.307694,0.0,0.0,-0.0,14943.2198263
t360,25.86716777528726,-0.0,8708.30221915,-0.0,-0.0,5362.307694,0.0,0.0,-0.0,14096.477080925288
t361,25.86716777528726,-0.0,8569.302219150002,-0.0,-0.0,5296.307693999999,0.0,0.0,-0.0,13891.477080925288
t362,25.86716777528726,-0.0,8495.30221915,-0.0,-0.0,5261.307693999999,0.0,0.0,-0.0,13782.477080925286
t363,25.86716777528726,-0.0,8466.30221915,-0.0,-0.0,5247.307694,0.0,0.0,-0.0,13739.477080925288
t364,25.86716777528726,-0.0,8468.30221915,-0.0,-0.0,5247.307694,0.0,0.0,-0.0,13741.477080925288
t365,25.86716777528726,-0.0,8526.30221915,-0.0,-0.0,5275.307693999999,0.0,0.0,-0.0,13827.477080925286
t366,25.86716777528726,-0.0,8679.30221915,-0.0,-0.0,5348.307694,0.0,0.0,-0.0,14053.477080925288
t367,25.86716777528726,-0.0,8931.30221915,-0.0,-0.0,5469.307693999999,637.742745374712,0.0,-0.0,15064.219826299997
t368,55.27172601557106,-0.0,9117.30221915,-0.0,-0.0,5558.307694,1259.338187134428,0.0,-0.0,15990.2198263
t369,25.86716777528726,974.087879188778,9245.30221915,-0.0,-0.0,5619.307694,762.6548661859342,0.0,-0.0,16627.2198263
t370,25.86716777528726,1868.3258109409182,9317.30221915,-0.0,-0.0,5653.307693999999,118.41693443379401,0.0,-0.0,16983.2198263
t371,25.86716777528726,2517.3103327091,9344.30221915,-0.0,-0.0,5666.307693999999,0.0,0.0,-0.0,17553.78741363439
t372,25.86716777528726,2841.191497056686,9317.30221915,-0.0,-0.0,5653.307693999999,0.0,0.0,-0.0,17837.668577981975
t373,25.86716777528726,2718.1573943737035,9262.302219150002,-0.0,-0.0,5627.307694,0.0,0.0,-0.0,17633.634475298993
t374,25.86716777528726,2499.79223199596,9225.30221915,-0.0,-0.0,5609.307694,0.0,0.0,-0.0,17360.269312921246
t375,25.86716777528726,2013.7667866290797,9183.30221915,-0.0,-0.0,5589.307693999999,0.0,0.0,-0.0,16812.243867554367
t376,450.9328421100829,1116.6770710399164,9190.30221915,-0.0,-0.0,5592.307693999999,0.0,0.0,-0.0,16350.2198263
t377,1514.1467467600485,271.32686220816646,9355.30221915,-0.0,-0.0,5671.307693999999,362.13630418178445,0.0,-0.0,17174.2198263
t378,1661.271726015571,-0.0,9576.302219150002,-0.0,-0.0,5776.307694,1259.338187134428,0.0,-0.0,18273.219826300003
t379,1661.271726015571,-0.0,9536.30221915,-0.0,-0.0,5757.307694,1118.338187134428,0.0,0.0,18073.2198263
t380,1368.4393693503182,-0.0,9427.30221915,-0.0,-0.0,5705.307694,1030.1705437996823,0.0,0.0,17531.219826300003
t381,1661.271726015571,-0.0,9268.30221915,-0.0,-0.0,5629.307693999999,182.33818713442807,0.0,0.0,16741.2198263
t382,777.4751677752872,-0.0,9040.302219150002,-0.0,-0.0,5521.307694,266.13474537471285,0.0,0.0,15605.219826300001
t383,86.60991314999933,-0.0,8766.30221915,-0.0,-0.0,5390.307694,0.0,0.0,0.0,14243.2198263
t384,-0.0,-0.0,8515.302219150002,-0.0,-0.0,5270.307693999999,0.0,0.0,0.0,13785.609913150001
t385,-0.0,-0.0,8341.30221915,-0.0,-0.0,4384.841277110022,0.0,0.0,0.0,12726.143496260021
t386,-0.0,-0.0,8244.30221915,-0.0,-0.0,4645.628047327536,0.0,0.0,0.0,12889.930266477535
t387,-0.0,-0.0,8200.30221915,-0.0,-0.0,3183.2366509628755,0.0,0.0,0.0,11383.538870112876
t388,-0.0,-0.0,8188.302219150001,-0.0,-0.0,3136.4228460371255,0.0,0.0,0.0,11324.725065187127
t389,-0.0,-0.0,8245.30221915,-0.0,-0.0,4650.707442930048,0.0,0.0,0.0,12896.009662080049
t390,-0.0,-0.0,8440.30221915,-0.0,-0.0,5235.307693999999,0.0,0.0,-0.0,13675.60991315
t391,-0.0,-0.0,8797.302219150002,-0.0,-0.0,5405.307693999999,192.60991314999922,-0.0,-0.0,14395.219826300001
t392,-0.0,-0.0,9006.30221915,-0.0,-0.0,5504.307693999999,923.6099131499991,-0.0,-0.0,15434.2198263
t393,-0.0,256.66054533204937,9037.302219150002,-0.0,-0.0,5519.307694,774.9493678179502,-0.0,-0.0,15588.219826300003
t394,-0.0,936.1998939254754,9037.302219150002,-0.0,-0.0,5519.307694,100.41001922452497,-0.0,-0.0,15593.219826300003
t395,-0.0,1611.2578679178657,9036.30221915,-0.0,-0.0,5518.307694,0.0,-0.0,-0.0,16165.867781067867
t396,-0.0,1864.2518340308857,9023.30221915,-0.0,-0.0,4656.387157411264,0.0,-0.0,-0.0,15543.94121059215
t397,-0.0,1731.8475844548282,9007.30221915,-0.0,-0.0,5505.307694,0.0,-0.0,-0.0,16244.457497604828
t398,-0.0,1617.3688332829145,9004.30221915,-0.0,-0.0,5503.307694,0.0,-0.0,-0.0,16124.978746432917
t399,-0.0,1110.5661056748677,8993.30221915,-0.0,-0.0,5498.307693999999,0.0,-0.0,-0.0,15602.176018824866
t400,380.6613304651853,602.9485826848145,9022.30221915,-0.0,-0.0,5513.307694,-0.0,-0.0,-0.0,15519.2198263
t401,906.271726015572,54.18389290343264,9194.302219150002,-0.0,-0.0,5594.307693999999,623.1542942309947,-0.0,0.0,16372.219826300001
t402,906.271726015572,-0.0,9360.30221915,-0.0,-0.0,5674.307693999999,1259.338187134428,-0.0,0.0,17200.2198263
t403,906.271726015572,-0.0,9312.30221915,-0.0,-0.0,5651.307694,1092.3381871344282,-0.0,0.0,16962.2198263
t404,906.271726015572,-0.0,9211.30221915,-0.0,-0.0,5602.307693999999,736.3381871344284,-0.0,0.0,16456.2198263
t405,604.3226140248155,-0.0,9060.302219150002,-0.0,-0.0,5530.307693999999,507.28729912518423,-0.0,0.0,15702.219826300001
t406,320.60991314999933,-0.0,8833.30221915,-0.0,-0.0,5422.307694,0.0,-0.0,0.0,14576.2198263
t407,-0.0,-0.0,8551.30221915,-0.0,-0.0,5287.307694,0.0,-0.0,0.0,13838.609913150001
t408,-0.0,-0.0,8298.30221915,-0.0,-0.0,4865.399338446861,0.0,-0.0,0.0,13163.701557596862
t409,-0.0,-0.0,8127.302219150001,-0.0,-0.0,2891.214879103984,0.0,-0.0,0.0,11018.517098253986
t410,-0.0,-0.0,8040.302219150002,-0.0,-0.0,2737.969846956,0.0,-0.0,0.0,10778.272066106001
t411,-0.0,-0.0,7995.302219150001,-0.0,-0.0,3640.359503781149,0.0,-0.0,0.0,11635.66172293115
t412,-0.0,-0.0,7990.302219150001,-0.0,-0.0,2737.969846956,0.0,-0.0,0.0,10728.272066106001
t413,-0.0,-0.0,8057.302219150001,-0.0,-0.0,2737.969846956,0.0,-0.0,0.0,10795.272066106001
t414,-0.0,-0.0,8276.30221915,-0.0,-0.0,3929.8076001081713,0.0,-0.0,0.0,12206.109819258172
t415,-0.0,-0.0,8678.30221915,-0.0,-0.0,5120.483559514829,0.0,-0.0,-0.0,13798.78577866483
t416,-0.0,-0.0,8888.30221915,-0.0,-0.0,5448.307693999999,512.6099131499994,-0.0,-0.0,14849.2198263
t417,-0.0,893.830534061137,8910.30221915,-0.0,-0.0,5148.0486282154,0.0,-0.0,-0.0,14952.181381426537
t418,-0.0,1734.291970600848,8928.30221915,-0.0,-0.0,4364.155436879686,0.0,-0.0,-0.0,15026.749626630535
t419,-0.0,2392.2392415711015,8951.302219150002,-0.0,-0.0,3786.7563968603304,0.0,-0.0,-0.0,15130.297857581434
t420,-0.0,2640.3444353920822,8953.30221915,-0.0,-0.0,3539.82583220504,0.0,-0.0,-0.0,15133.472486747123
t421,-0.0,2685.5655790934434,8939.30221915,-0.0,-0.0,3437.7345023852895,0.0,0.0,-0.0,15062.602300628732
t422,-0.0,2667.2326829982967,8936.30221915,-0.0,-0.0,4726.5277651736615,0.0,0.0,-0.0,16330.06266732196
t423,-0.0,2372.276754711942,8921.30221915,-0.0,-0.0,3685.011133670875,0.0,0.0,0.0,14978.590107532818
t424,-0.0,1786.8462727402678,8946.30221915,-0.0,-0.0,4383.808470359091,0.0,0.0,0.0,15116.956962249358
t425,491.55613664420395,851.0537765057954,9125.30221915,-0.0,-0.0,5562.307693999999,-0.0,0.0,0.0,16030.2198263
t426,1227.2717260155716,-0.0,9427.30221915,-0.0,-0.0,5705.307694,1170.3381871344277,0.0,0.0,17530.2198263
t427,1227.2717260155716,-0.0,9452.30221915,-0.0,-0.0,5718.307694,1259.338187134428,0.0,0.0,17657.2198263
t428,1227.2717260155716,-0.0,9391.30221915,-0.0,-0.0,5688.307694,1045.3381871344277,0.0,0.0,17352.2198263
t429,1227.2717260155716,-0.0,9272.30221915,-0.0,-0.0,5631.307694,629.3381871344272,0.0,0.0,16760.2198263
t430,1036.7851623641066,-0.0,9071.30221915,-0.0,-0.0,5535.307694,113.82475078589293,0.0,0.0,15757.219826300001
t431,251.33125771414055,-0.0,8814.30221915,-0.0,-0.0,5412.307694,0.2786554358596982,-0.0,0.0,14478.219826300001
t432,-0.0,-0.0,8577.30221915,-0.0,-0.0,5300.307694,0.0,-0.0,0.0,13877.609913150001
t433,-0.0,-0.0,8430.30221915,-0.0,-0.0,5230.307693999999,0.0,-0.0,-0.0,13660.60991315
t434,-0.0,-0.0,8360.30221915,-0.0,-0.0,4474.784535222386,0.0,-0.0,-0.0,12835.086754372387
t435,-0.0,-0.0,8331.30221915,-0.0,-0.0,4999.701810919712,0.0,-0.0,-0.0,13331.004030069713
t436,167.6925600306645,-0.0,8336.30221915,-0.0,-0.0,4851.057867040872,0.0,0.0,-0.0,13355.052646221537
t437,167.6925600306645,-0.0,8412.302219150002,-0.0,-0.0,3875.022857840614,0.0,0.0,-0.0,12455.01763702128
t438,242.083167775288,-0.0,8634.30221915,-0.0,-0.0,4694.518727401304,0.0,0.0,-0.0,13570.904114326593
t439,242.083167775288,-0.0,9037.302219150002,-0.0,-0.0,5519.307694,793.5267453747113,0.0,-0.0,15592.219826300003
t440,517.2717260155725,-0.0,9249.302219150002,-0.0,-0.0,5620.307693999999,1259.338187134428,0.0,-0.0,16646.219826300003
t441,242.083167775288,895.4601248251499,9258.302219150002,-0.0,-0.0,5625.307694,671.066620549561,0.0,-0.0,16692.219826300003
