Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery
2452,1,0,1,0.723646641,0,1,1,1,1
2453,1,0,1,0.813915133,0,1,1,1,1
2454,1,0,1,0.716498435,0,1,1,1,1
2455,1,0.0702,1,0.545466542,0.0963,1,1,1,1
2456,1,0.2614,1,0.412251562,0.287,1,1,1,1
2457,1,0.4627,1,0.044421218,0.4836,1,1,1,1
2458,1,0.6166,1,0.140197337,0.625,1,1,1,1
2459,1,0.7112,1,0.201716378,0.7167,1,1,1,1
2460,1,0.716,1,0.365351975,0.7262,1,1,1,1
2461,1,0.7297,1,0.348426342,0.7395,1,1,1,1
2462,1,0.7274,1,0.279339582,0.744,1,1,1,1
2463,1,0.6825,1,0.335944027,0.7054,1,1,1,1
2464,1,0.5492,1,0.282557875,0.5849,1,1,1,1
2465,1,0.3739,1,0.315034628,0.4262,1,1,1,1
2466,1,0.1552,1,0.501161098,0.2129,1,1,1,1
2467,1,0.0324,1,0.575841904,0.0599,1,1,1,1
2468,1,0,1,0.597773373,0,1,1,1,1
2469,1,0,1,0.795206368,0,1,1,1,1
2470,1,0,1,0.925453305,0,1,1,1,1
2471,1,0,1,0.862208605,0,1,1,1,1
2472,1,0,1,0.884268165,0,1,1,1,1
2473,1,0,1,0.824621797,0,1,1,1,1
2474,1,0,1,0.864601195,0,1,1,1,1
2475,1,0,1,0.747781813,0,1,1,1,1
2476,1,0,1,0.897395968,0,1,1,1,1
2477,1,0,1,0.891821504,0,1,1,1,1
2478,1,0,1,0.875600398,0,1,1,1,1
2479,1,0.0727,1,0.454108536,0.0994,1,1,1,1
2480,1,0.2557,1,0.389777452,0.2751,1,1,1,1
2481,1,0.4497,1,0.118936777,0.4564,1,1,1,1
2482,1,0.5925,1,0.102687314,0.6063,1,1,1,1
2483,1,0.704,1,0.135198578,0.717,1,1,1,1
2484,1,0.7225,1,0.255885392,0.7277,1,1,1,1
2485,1,0.701,1,0.090430029,0.6985,1,1,1,1
2486,1,0.6769,1,0.178597078,0.6616,1,1,1,1
2487,1,0.5474,1,0.431952953,0.5647,1,1,1,1
2488,1,0.3879,1,0.515062034,0.4475,1,1,1,1
2489,1,0.2913,1,0.815573871,0.3432,1,1,1,1
2490,1,0.1353,1,0.634752035,0.192,1,1,1,1
2491,1,0.0179,1,0.619311154,0.0412,1,1,1,1
2492,1,0,1,0.982150972,0,1,1,1,1
2493,1,0,1,0.757338047,0,1,1,1,1
2494,1,0,1,0.913762093,0,1,1,1,1
2495,1,0,1,0.932408333,0,1,1,1,1
2496,1,0,1,0.925074697,0,1,1,1,1
2497,1,0,1,0.990617156,0,1,1,1,1
2498,1,0,1,0.95990628,0,1,1,1,1
2499,1,0,1,0.661817312,0,1,1,1,1
2500,1,0,1,0.835044742,0,1,1,1,1
2501,1,0,1,0.827758014,0,1,1,1,1
2502,1,0,1,0.459986866,0,1,1,1,1
2503,1,0.0607,1,0.043116283,0.0579,1,1,1,1
2504,1,0.2295,1,0.119353324,0.2299,1,1,1,1
2505,1,0.3989,1,0.186982363,0.4242,1,1,1,1
2506,1,0.5445,1,0.162299648,0.5574,1,1,1,1
2507,1,0.6313,1,0.047973432,0.6353,1,1,1,1
2508,1,0.5756,1,0.171127975,0.617,1,1,1,1
2509,1,0.4796,1,0.371867865,0.5755,1,1,1,1
2510,1,0.4497,1,0.646259665,0.5562,1,1,1,1
2511,1,0.3945,1,0.82888782,0.3893,1,1,1,1
2512,1,0.3274,1,0.780436099,0.3372,1,1,1,1
2513,1,0.224,1,0.894966424,0.2202,1,1,1,1
2514,1,0.1102,1,0.745465159,0.1251,1,1,1,1
2515,1,0.0001,1,0.499277651,0.0017,1,1,1,1
2516,1,0,1,0.177560896,0,1,1,1,1
2517,1,0,1,0.125584617,0,1,1,1,1
2518,1,0,1,0.371880233,0,1,1,1,1
2519,1,0,1,0.248758137,0,1,1,1,1
2520,1,0,1,0.357238054,0,1,1,1,1
2521,1,0,1,0.670275927,0,1,1,1,1
2522,1,0,1,0.791637063,0,1,1,1,1
2523,1,0,1,0.850343347,0,1,1,1,1
2524,1,0,1,0.830768526,0,1,1,1,1
2525,1,0,1,0.83575666,0,1,1,1,1
2526,1,0,1,0.720085979,0,1,1,1,1
2527,1,0.0551,1,0.254879028,0.0809,1,1,1,1
2528,1,0.2308,1,0.188441843,0.2562,1,1,1,1
2529,1,0.4115,1,0.006096345,0.4358,1,1,1,1
2530,1,0.5502,1,0.002578969,0.5661,1,1,1,1
2531,1,0.6653,1,0.028644908,0.6522,1,1,1,1
2532,1,0.6636,1,0.275457084,0.6494,1,1,1,1
2533,1,0.6573,1,0.502558708,0.6072,1,1,1,1
2534,1,0.6282,1,0.360116273,0.5521,1,1,1,1
2535,1,0.5712,1,0.600508273,0.5665,1,1,1,1
2536,1,0.4475,1,0.835470736,0.5059,1,1,1,1
2537,1,0.3088,1,0.994439244,0.3336,1,1,1,1
2538,1,0.1392,1,0.899679601,0.1808,1,1,1,1
2539,1,0.0306,1,0.816437781,0.0559,1,1,1,1
2540,1,0,1,0.434419274,0,1,1,1,1
2541,1,0,1,0.432913303,0,1,1,1,1
2542,1,0,1,0.796223938,0,1,1,1,1
2543,1,0,1,0.666432261,0,1,1,1,1
2544,1,0,1,0.816844404,0,1,1,1,1
2545,1,0,1,0.847556829,0,1,1,1,1
2546,1,0,1,0.893950105,0,1,1,1,1
2547,1,0,1,0.899584472,0,1,1,1,1
2548,1,0,1,0.877247691,0,1,1,1,1
2549,1,0,1,0.952719688,0,1,1,1,1
2550,1,0,1,0.960523844,0,1,1,1,1
2551,1,0.0631,1,0.975111306,0.0853,1,1,1,1
2552,1,0.2384,1,0.999808609,0.2625,1,1,1,1
2553,1,0.4278,1,1,0.4547,1,1,1,1
2554,1,0.5697,1,1,0.599,1,1,1,1
2555,1,0.6876,1,0.996867299,0.7096,1,1,1,1
2556,1,0.6993,1,0.957846105,0.7198,1,1,1,1
2557,1,0.6955,1,0.907826662,0.6991,1,1,1,1
2558,1,0.6864,1,0.918199122,0.6783,1,1,1,1
2559,1,0.6366,1,0.951994717,0.6732,1,1,1,1
2560,1,0.5082,1,0.716081262,0.5563,1,1,1,1
2561,1,0.3536,1,0.918618083,0.4041,1,1,1,1
2562,1,0.1506,1,0.844124913,0.2055,1,1,1,1
2563,1,0.0365,1,0.91932255,0.0597,1,1,1,1
2564,1,0,1,0.71794802,0,1,1,1,1
2565,1,0,1,1,0,1,1,1,1
2566,1,0,1,1,0,1,1,1,1
2567,1,0,1,0.999719322,0,1,1,1,1
2568,1,0,1,1,0,1,1,1,1
2569,1,0,1,1,0,1,1,1,1
2570,1,0,1,0.999401927,0,1,1,1,1
2571,1,0,1,0.840446055,0,1,1,1,1
2572,1,0,1,0.740907311,0,1,1,1,1
2573,1,0,1,0.83974272,0,1,1,1,1
2574,1,0,1,0.582625568,0,1,1,1,1
2575,1,0.0781,1,0.629124284,0.0913,1,1,1,1
2576,1,0.2608,1,0.49090004,0.2631,1,1,1,1
2577,1,0.4544,1,0.392080009,0.4507,1,1,1,1
2578,1,0.599,1,0.118508637,0.607,1,1,1,1
2579,1,0.7065,1,0.092816167,0.6945,1,1,1,1
2580,1,0.7095,1,0.010389035,0.7035,1,1,1,1
2581,1,0.6849,1,0.004800459,0.6451,1,1,1,1
2582,1,0.697,1,0.021742992,0.6623,1,1,1,1
2583,1,0.4869,1,0.033645563,0.4454,1,1,1,1
2584,1,0.3611,1,0.091753595,0.3532,1,1,1,1
2585,1,0.252,1,0.073397309,0.2602,1,1,1,1
2586,1,0.1208,1,0.177771747,0.1457,1,1,1,1
2587,1,0.0097,1,0.125503883,0.0164,1,1,1,1
2588,1,0,1,0.225670695,0,1,1,1,1
2589,1,0,1,0.218891159,0,1,1,1,1
2590,1,0,1,0.241132259,0,1,1,1,1
2591,1,0,1,0.264220625,0,1,1,1,1
2592,1,0,1,0.19123134,0,1,1,1,1
2593,1,0,1,0.444902152,0,1,1,1,1
2594,1,0,1,0.460135907,0,1,1,1,1
2595,1,0,1,0.514190614,0,1,1,1,1
2596,1,0,1,0.344889462,0,1,1,1,1
2597,1,0,1,0.221222699,0,1,1,1,1
2598,1,0,1,0.323626906,0,1,1,1,1
2599,1,0.073,1,0.296585143,0.0756,1,1,1,1
2600,1,0.2431,1,0.300489902,0.2584,1,1,1,1
2601,1,0.4253,1,0.009009168,0.4477,1,1,1,1
2602,1,0.575,1,0.005413182,0.603,1,1,1,1
2603,1,0.6945,1,0.032803237,0.7172,1,1,1,1
2604,1,0.7176,1,0.059648238,0.7315,1,1,1,1
2605,1,0.7241,1,0.048079468,0.7328,1,1,1,1
2606,1,0.7208,1,0.097284406,0.7283,1,1,1,1
2607,1,0.663,1,0.132096112,0.681,1,1,1,1
2608,1,0.5295,1,0.21807085,0.5637,1,1,1,1
2609,1,0.3579,1,0.262657136,0.4093,1,1,1,1
2610,1,0.1521,1,0.444852829,0.2091,1,1,1,1
2611,1,0.0416,1,0.393538952,0.0674,1,1,1,1
2612,1,0,1,0.307857603,0,1,1,1,1
2613,1,0,1,0.898757994,0,1,1,1,1
2614,1,0,1,0.783025742,0,1,1,1,1
2615,1,0,1,0.695123971,0,1,1,1,1
2616,1,0,1,0.727230906,0,1,1,1,1
2617,1,0,1,0.906098187,0,1,1,1,1
2618,1,0,1,0.964462399,0,1,1,1,1
2619,1,0,1,0.972168505,0,1,1,1,1
2620,1,0,1,0.986720443,0,1,1,1,1
2621,1,0,1,0.910772681,0,1,1,1,1
2622,1,0,1,0.839319825,0,1,1,1,1
2623,1,0.0778,1,0.381622046,0.1059,1,1,1,1
2624,1,0.2571,1,0.143958166,0.2839,1,1,1,1
2625,1,0.4415,1,0.000218557,0.463,1,1,1,1
2626,1,0.5769,1,0.000510002,0.5831,1,1,1,1
2627,1,0.659,1,0.083214864,0.6466,1,1,1,1
2628,1,0.648,1,0.379179806,0.6319,1,1,1,1
2629,1,0.6455,1,0.844168305,0.685,1,1,1,1
2630,1,0.6584,1,0.888040662,0.7031,1,1,1,1
2631,1,0.6393,1,0.916626334,0.6401,1,1,1,1
2632,1,0.5194,1,0.972031176,0.5318,1,1,1,1
2633,1,0.3527,1,0.999287188,0.3754,1,1,1,1
2634,1,0.1498,1,0.94767946,0.1825,1,1,1,1
2635,1,0.0324,1,0.873701751,0.0398,1,1,1,1
2636,1,0,1,0.705336988,0,1,1,1,1
2637,1,0,1,0.639790893,0,1,1,1,1
2638,1,0,1,0.219112173,0,1,1,1,1
2639,1,0,1,0.361968666,0,1,1,1,1
2640,1,0,1,0.236685067,0,1,1,1,1
2641,1,0,1,0.259338766,0,1,1,1,1
2642,1,0,1,0.281132579,0,1,1,1,1
2643,1,0,1,0.204233021,0,1,1,1,1
2644,1,0,1,0.215455055,0,1,1,1,1
2645,1,0,1,0.175008059,0,1,1,1,1
2646,1,0,1,0.152520984,0,1,1,1,1
2647,1,0.0573,1,0.071609408,0.0752,1,1,1,1
2648,1,0.1902,1,0.033815674,0.2161,1,1,1,1
2649,1,0.3846,1,0.197519287,0.3905,1,1,1,1
2650,1,0.508,1,0.077234678,0.5169,1,1,1,1
2651,1,0.61,1,0.108085491,0.627,1,1,1,1
2652,1,0.6501,1,0.320897609,0.6556,1,1,1,1
2653,1,0.6423,1,0.37067911,0.6445,1,1,1,1
2654,1,0.6489,1,0.703896582,0.6383,1,1,1,1
2655,1,0.5848,1,0.913187981,0.5723,1,1,1,1
2656,1,0.4683,1,0.977256835,0.5163,1,1,1,1
2657,1,0.3278,1,1,0.3814,1,1,1,1
2658,1,0.1379,1,0.998269737,0.1889,1,1,1,1
2659,1,0.0234,1,0.931133628,0.0427,1,1,1,1
2660,1,0,1,0.294844568,0,1,1,1,1
2661,1,0,1,0.17384097,0,1,1,1,1
2662,1,0,1,0.047792602,0,1,1,1,1
2663,1,0,1,0.046951711,0,1,1,1,1
2664,1,0,1,0.139940053,0,1,1,1,1
2665,1,0,1,0.201329976,0,1,1,1,1
2666,1,0,1,0.258197904,0,1,1,1,1
2667,1,0,1,0.767325222,0,1,1,1,1
2668,1,0,1,0.787576795,0,1,1,1,1
2669,1,0,1,0.903940916,0,1,1,1,1
2670,1,0,1,0.87623167,0,1,1,1,1
2671,1,0.0323,1,0.375950485,0.058,1,1,1,1
2672,1,0.1293,1,0.244787961,0.1563,1,1,1,1
2673,1,0.1894,1,0.391121477,0.2515,1,1,1,1
2674,1,0.2513,1,0.496698052,0.3013,1,1,1,1
2675,1,0.3005,1,0.424061835,0.3415,1,1,1,1
2676,1,0.3063,1,0.323638082,0.3756,1,1,1,1
2677,1,0.3569,1,0.296225339,0.3573,1,1,1,1
2678,1,0.3508,1,0.441782176,0.3515,1,1,1,1
2679,1,0.2968,1,0.550766826,0.2854,1,1,1,1
2680,1,0.2386,1,0.621668816,0.2111,1,1,1,1
2681,1,0.1541,1,0.686948419,0.1166,1,1,1,1
2682,1,0.0215,1,0.932779849,0.0192,1,1,1,1
2683,1,0,1,0.999638379,0,1,1,1,1
2684,1,0,1,0.985018253,0,1,1,1,1
2685,1,0,1,0.999047577,0,1,1,1,1
2686,1,0,1,1,0,1,1,1,1
2687,1,0,1,1,0,1,1,1,1
2688,1,0,1,1,0,1,1,1,1
2689,1,0,1,1,0,1,1,1,1
2690,1,0,1,1,0,1,1,1,1
2691,1,0,1,1,0,1,1,1,1
2692,1,0,1,1,0,1,1,1,1
2693,1,0,1,0.993162215,0,1,1,1,1
2694,1,0,1,0.98094672,0,1,1,1,1
2695,1,0,1,0.952337444,0,1,1,1,1
2696,1,0.0092,1,0.877646685,0.0238,1,1,1,1
2697,1,0.0916,1,0.917681456,0.1984,1,1,1,1
2698,1,0.3281,1,0.854564667,0.3732,1,1,1,1
2699,1,0.423,1,0.640910566,0.4554,1,1,1,1
2700,1,0.4581,1,0.648748994,0.4953,1,1,1,1
2701,1,0.4584,1,0.517342627,0.4939,1,1,1,1
2702,1,0.4346,1,0.75304997,0.4942,1,1,1,1
2703,1,0.3725,1,0.937116444,0.4446,1,1,1,1
2704,1,0.3797,1,0.972286224,0.4313,1,1,1,1
2705,1,0.266,1,1,0.3186,1,1,1,1
2706,1,0.1099,1,0.559285879,0.1679,1,1,1,1
2707,1,0.0132,1,0.705785155,0.0334,1,1,1,1
2708,1,0,1,0.477521032,0,1,1,1,1
2709,1,0,1,0.783579946,0,1,1,1,1
2710,1,0,1,0.753980935,0,1,1,1,1
2711,1,0,1,0.914723337,0,1,1,1,1
2712,1,0,1,0.903074682,0,1,1,1,1
2713,1,0,1,0.89521426,0,1,1,1,1
2714,1,0,1,0.906263471,0,1,1,1,1
2715,1,0,1,0.830947042,0,1,1,1,1
2716,1,0,1,0.688806951,0,1,1,1,1
2717,1,0,1,0.873750508,0,1,1,1,1
2718,1,0,1,0.708367765,0,1,1,1,1
2719,1,0.0942,1,0.427050799,0.1216,1,1,1,1
2720,1,0.2605,1,0.738505423,0.2739,1,1,1,1
2721,1,0.4075,1,0.906119883,0.4273,1,1,1,1
2722,1,0.5245,1,0.901215196,0.5165,1,1,1,1
2723,1,0.6,1,0.81003499,0.5981,1,1,1,1
2724,1,0.612,1,0.813559234,0.6208,1,1,1,1
2725,1,0.6225,1,0.902390301,0.5842,1,1,1,1
2726,1,0.7787,1,0.808963418,0.719,1,1,1,1
2727,1,0.5473,1,0.494023442,0.5147,1,1,1,1
2728,1,0.4565,1,0.388377905,0.4242,1,1,1,1
2729,1,0.323,1,0.175890371,0.325,1,1,1,1
2730,1,0.1512,1,0.208492547,0.1869,1,1,1,1
2731,1,0.0499,1,0.738512874,0.0568,1,1,1,1
2732,1,0,1,0.092029631,0,1,1,1,1
2733,1,0,1,0.442285091,0,1,1,1,1
2734,1,0,1,0.591250539,0,1,1,1,1
2735,1,0,1,0.398042053,0,1,1,1,1
2736,1,0,1,0.515133202,0,1,1,1,1
2737,1,0,1,0.00138881,0,1,1,1,1
2738,1,0,1,0.342214018,0,1,1,1,1
2739,1,0,1,0.042128015,0,1,1,1,1
2740,1,0,1,0.779057145,0,1,1,1,1
2741,1,0,1,0.673693538,0,1,1,1,1
2742,1,0.0005,1,0.010940572,0,1,1,1,1
2743,1,0.0872,1,0.240113929,0.1218,1,1,1,1
2744,1,0.2712,1,0.000622577,0.2991,1,1,1,1
2745,1,0.4665,1,0.000714916,0.4859,1,1,1,1
2746,1,0.6087,1,0.270867258,0.6103,1,1,1,1
2747,1,0.7054,1,0.608322859,0.6446,1,1,1,1
2748,1,0.6586,1,0.787960768,0.5585,1,1,1,1
2749,1,0.5991,1,0.819174051,0.6046,1,1,1,1
2750,1,0.5881,1,0.750757039,0.552,1,1,1,1
2751,1,0.573,1,0.631903112,0.5218,1,1,1,1
2752,1,0.4545,1,0.569544792,0.4655,1,1,1,1
2753,1,0.3241,1,0.390066892,0.3282,1,1,1,1
2754,1,0.1461,1,0.600500703,0.1803,1,1,1,1
2755,1,0.0381,1,0.10643135,0.0636,1,1,1,1
2756,1,0,1,0.018097293,0,1,1,1,1
2757,1,0,1,0.133739099,0,1,1,1,1
2758,1,0,1,0.189501777,0,1,1,1,1
2759,1,0,1,0.482799739,0,1,1,1,1
2760,1,0,1,0.589737058,0,1,1,1,1
2761,1,0,1,0.3718701,0,1,1,1,1
2762,1,0,1,0.312747627,0,1,1,1,1
2763,1,0,1,0.206773847,0,1,1,1,1
2764,1,0,1,0.111707672,0,1,1,1,1
2765,1,0,1,0.002263496,0,1,1,1,1
2766,1,0.0493,1,0.00603312,0,1,1,1,1
2767,1,0.0917,1,0.000481104,0.1251,1,1,1,1
2768,1,0.2768,1,0.048649795,0.3055,1,1,1,1
2769,1,0.4619,1,1.08E-05,0.4662,1,1,1,1
2770,1,0.6047,1,0.004203369,0.556,1,1,1,1
2771,1,0.7077,1,0.077972278,0.613,1,1,1,1
2772,1,0.6966,1,0.378578484,0.5149,1,1,1,1
2773,1,0.6007,1,0.616874814,0.4499,1,1,1,1
2774,1,0.5188,1,0.594856858,0.4268,1,1,1,1
2775,1,0.4571,1,0.588433743,0.4157,1,1,1,1
2776,1,0.3729,1,0.430401534,0.363,1,1,1,1
2777,1,0.2741,1,0.870926797,0.258,1,1,1,1
2778,1,0.1203,1,0.975161433,0.1186,1,1,1,1
2779,1,0.0016,1,0.447313875,0.0007,1,1,1,1
2780,1,0,1,0.154002219,0,1,1,1,1
2781,1,0,1,0.238145694,0,1,1,1,1
2782,1,0,1,0.160827205,0,1,1,1,1
2783,1,0,1,0.040918317,0,1,1,1,1
2784,1,0,1,0.195152611,0,1,1,1,1
2785,1,0,1,0.577475309,0,1,1,1,1
2786,1,0,1,0.951914668,0,1,1,1,1
2787,1,0,1,0.999493182,0,1,1,1,1
2788,1,0,1,1,0,1,1,1,1
2789,1,0,1,1,0,1,1,1,1
2790,1,0,1,1,0,1,1,1,1
2791,1,0.0835,1,1,0.1167,1,1,1,1
2792,1,0.2597,1,1,0.3008,1,1,1,1
2793,1,0.426,1,1,0.4797,1,1,1,1
2794,1,0.5534,1,1,0.6032,1,1,1,1
2795,1,0.7817,1,1,0.8177,1,1,1,1
2796,1,0.6721,1,1,0.6935,1,1,1,1
2797,1,0.6865,1,1,0.6996,1,1,1,1
2798,1,0.6856,1,1,0.6933,1,1,1,1
2799,1,0.6293,1,1,0.6467,1,1,1,1
2800,1,0.513,1,1,0.5478,1,1,1,1
2801,1,0.3588,1,1,0.4061,1,1,1,1
2802,1,0.1693,1,1,0.2237,1,1,1,1
2803,1,0.0613,1,1,0.0894,1,1,1,1
2804,1,0,1,1,0,1,1,1,1
2805,1,0,1,1,0,1,1,1,1
2806,1,0,1,0.994575143,0,1,1,1,1
2807,1,0,1,0.981276035,0,1,1,1,1
2808,1,0,1,0.896311998,0,1,1,1,1
2809,1,0,1,0.857198417,0,1,1,1,1
2810,1,0,1,0.807089388,0,1,1,1,1
2811,1,0,1,0.960698903,0,1,1,1,1
2812,1,0,1,0.857702792,0,1,1,1,1
2813,1,0,1,0.921978414,0,1,1,1,1
2814,1,0.0969,1,0.838033378,0.087,1,1,1,1
2815,1,0.0994,1,0.782606661,0.1337,1,1,1,1
2816,1,0.267,1,0.801607251,0.3054,1,1,1,1
2817,1,0.4652,1,0.925497532,0.4933,1,1,1,1
2818,1,0.6177,1,0.771592259,0.6328,1,1,1,1
2819,1,0.7405,1,0.61442858,0.7381,1,1,1,1
2820,1,0.7489,1,0.375686228,0.7418,1,1,1,1
2821,1,0.7483,1,0.484907836,0.7424,1,1,1,1
2822,1,0.7424,1,0.538775146,0.7348,1,1,1,1
2823,1,0.6644,1,0.687196791,0.6813,1,1,1,1
2824,1,0.5355,1,0.615338981,0.5282,1,1,1,1
2825,1,0.3457,1,0.595331132,0.3801,1,1,1,1
2826,1,0.15,1,0.357232004,0.2018,1,1,1,1
2827,1,0.059,1,0.375199169,0.0706,1,1,1,1
2828,1,0,1,0.477542132,0,1,1,1,1
2829,1,0,1,0.534386039,0,1,1,1,1
2830,1,0,1,0.702538669,0,1,1,1,1
2831,1,0,1,0.805244803,0,1,1,1,1
2832,1,0,1,0.799776375,0,1,1,1,1
2833,1,0,1,0.895068109,0,1,1,1,1
2834,1,0,1,0.962961137,0,1,1,1,1
2835,1,0,1,0.984760702,0,1,1,1,1
2836,1,0,1,0.994194925,0,1,1,1,1
2837,1,0,1,0.999985814,0,1,1,1,1
2838,1,0.0968,1,0.975248814,0.0727,1,1,1,1
2839,1,0.0959,1,0.58400923,0.1334,1,1,1,1
2840,1,0.2821,1,0.131447449,0.3146,1,1,1,1
2841,1,0.4778,1,0.211835012,0.4983,1,1,1,1
2842,1,0.6264,1,0.529911637,0.6336,1,1,1,1
2843,1,0.7379,1,0.74610889,0.7354,1,1,1,1
2844,1,0.758,1,0.90819943,0.7642,1,1,1,1
2845,1,0.7581,1,0.989248514,0.7653,1,1,1,1
2846,1,0.7456,1,1,0.7615,1,1,1,1
2847,1,0.6691,1,1,0.7018,1,1,1,1
2848,1,0.5448,1,0.989941597,0.5819,1,1,1,1
2849,1,0.3721,1,1,0.4279,1,1,1,1
2850,1,0.1593,1,1,0.2221,1,1,1,1
2851,1,0.0698,1,1,0.1006,1,1,1,1
2852,1,0,1,0.831628621,0,1,1,1,1
2853,1,0,1,0.874698818,0,1,1,1,1
2854,1,0,1,0.678449094,0,1,1,1,1
2855,1,0,1,0.892120004,0,1,1,1,1
2856,1,0,1,0.992359221,0,1,1,1,1
2857,1,0,1,0.970871687,0,1,1,1,1
2858,1,0,1,0.852099657,0,1,1,1,1
2859,1,0,1,0.486421973,0,1,1,1,1
2860,1,0,1,0.216737852,0,1,1,1,1
2861,1,0,1,0.278561652,0,1,1,1,1
2862,1,0.1109,1,0.374386013,0.1157,1,1,1,1
2863,1,0.098,1,0.399498343,0.1345,1,1,1,1
2864,1,0.2796,1,0.117713973,0.3099,1,1,1,1
2865,1,0.4674,1,3.11E-05,0.4874,1,1,1,1
2866,1,0.6082,1,0,0.6085,1,1,1,1
2867,1,0.7158,1,7.66E-06,0.6619,1,1,1,1
2868,1,0.6519,1,0.009165339,0.6534,1,1,1,1
2869,1,0.6012,1,0.007611417,0.6176,1,1,1,1
2870,1,0.5879,1,0.070935778,0.5969,1,1,1,1
2871,1,0.5462,1,0.079137497,0.5383,1,1,1,1
2872,1,0.4003,1,0.201639831,0.4116,1,1,1,1
2873,1,0.2505,1,0.313874096,0.2934,1,1,1,1
2874,1,0.1252,1,0.429846704,0.163,1,1,1,1
2875,1,0.0221,1,0.425751865,0.0341,1,1,1,1
2876,1,0,1,0.348758399,0,1,1,1,1
2877,1,0,1,0.350948006,0,1,1,1,1
2878,1,0,1,0.676447809,0,1,1,1,1
2879,1,0,1,0.274712473,0,1,1,1,1
2880,1,0,1,0.757452607,0,1,1,1,1
2881,1,0,1,0.838222146,0,1,1,1,1
2882,1,0,1,0.829621434,0,1,1,1,1
2883,1,0,1,0.82702601,0,1,1,1,1
2884,1,0,1,0.664892256,0,1,1,1,1
2885,1,0,1,0.460004807,0,1,1,1,1
2886,1,0,1,0.475810349,0,1,1,1,1
2887,1,0.0012,1,0.462907225,0.0007,1,1,1,1
2888,1,0.0441,1,0.583737373,0.0595,1,1,1,1
2889,1,0.1344,1,0.725647211,0.1074,1,1,1,1
2890,1,0.2087,1,0.66663456,0.1745,1,1,1,1
2891,1,0.3106,1,0.384227782,0.3643,1,1,1,1
2892,1,0.3357,1,0.258210659,0.3286,1,1,1,1
2893,1,0.3555,1,0.05232789,0.3839,1,1,1,1
2894,1,0.3706,1,0.001923672,0.4742,1,1,1,1
2895,1,0.393,1,0.050491221,0.5053,1,1,1,1
2896,1,0.3865,1,0.151873454,0.4473,1,1,1,1
2897,1,0.2835,1,0.087549679,0.333,1,1,1,1
2898,1,0.1398,1,0.073062316,0.1856,1,1,1,1
2899,1,0.0212,1,0.189706743,0.0629,1,1,1,1
2900,1,0,1,0.081566021,0,1,1,1,1
2901,1,0,1,0.17571032,0,1,1,1,1
2902,1,0,1,0.252800405,0,1,1,1,1
2903,1,0,1,0.167613626,0,1,1,1,1
2904,1,0,1,0.205849186,0,1,1,1,1
2905,1,0,1,0.195773393,0,1,1,1,1
2906,1,0,1,0.143682986,0,1,1,1,1
2907,1,0,1,0.169551909,0,1,1,1,1
2908,1,0,1,0.08691401,0,1,1,1,1
2909,1,0,1,0.093504399,0,1,1,1,1
2910,1,0,1,0.112257183,0,1,1,1,1
2911,1,0.0938,1,0.028968884,0.0765,1,1,1,1
2912,1,0.2344,1,0.085616671,0.2208,1,1,1,1
2913,1,0.3352,1,0.061119944,0.3293,1,1,1,1
2914,1,0.3986,1,0.071173981,0.4192,1,1,1,1
2915,1,0.3991,1,0.064284913,0.3901,1,1,1,1
2916,1,0.425,1,0.060024586,0.3448,1,1,1,1
2917,1,0.5339,1,0.057546325,0.4879,1,1,1,1
2918,1,0.5171,1,0.061525788,0.466,1,1,1,1
2919,1,0.5028,1,0.055358067,0.4587,1,1,1,1
2920,1,0.4266,1,0.118819073,0.4236,1,1,1,1
2921,1,0.3027,1,0.051605526,0.3152,1,1,1,1
2922,1,0.1497,1,0.105943255,0.1748,1,1,1,1
2923,1,0.0267,1,0.037954547,0.0387,1,1,1,1
2924,1,0,1,0.037108772,0,1,1,1,1
2925,1,0,1,0.022562111,0,1,1,1,1
2926,1,0,1,0.268651187,0,1,1,1,1
2927,1,0,1,0.113432653,0,1,1,1,1
2928,1,0,1,0.297180057,0,1,1,1,1
2929,1,0,1,0.40935269,0,1,1,1,1
2930,1,0,1,0.234519765,0,1,1,1,1
2931,1,0,1,0.212540716,0,1,1,1,1
2932,1,0,1,0.078753203,0,1,1,1,1
2933,1,0,1,0.089597307,0,1,1,1,1
2934,1,0,1,0.110862322,0,1,1,1,1
2935,1,0.0066,1,0.088026434,0.033,1,1,1,1
2936,1,0.1643,1,0.104029715,0.2171,1,1,1,1
2937,1,0.3256,1,0.056333922,0.349,1,1,1,1
2938,1,0.4547,1,0.026894914,0.4265,1,1,1,1
2939,1,0.5008,1,0.006566415,0.4642,1,1,1,1
2940,1,0.5252,1,0.001554266,0.508,1,1,1,1
2941,1,0.5246,1,0.013951137,0.5335,1,1,1,1
2942,1,0.5286,1,0.022881504,0.5286,1,1,1,1
2943,1,0.5154,1,0.04986918,0.5268,1,1,1,1
2944,1,0.4331,1,0.063690074,0.4584,1,1,1,1
2945,1,0.3071,1,0.030207729,0.3415,1,1,1,1
2946,1,0.1464,1,0.128393963,0.1899,1,1,1,1
2947,1,0.0363,1,0.100709587,0.0612,1,1,1,1
2948,1,0,1,0.014513038,0,1,1,1,1
2949,1,0,1,0.004787193,0,1,1,1,1
